Strain,Test,Marker,Call
CI_0783,hexMLST,CAMP0614,34
CI_0783,hexMLST,CAMP0967,23
CI_0783,hexMLST,CAMP1503,1
CI_0783,hexMLST,CAMP0847,1
CI_0136,hexMLST,CAMP1074,
CI_0136,hexMLST,CAMP0367,1
CI_0136,hexMLST,CAMP0768,1
CI_0136,hexMLST,CAMP1364,82
CI_0136,hexMLST,CAMP1571,1
CI_0136,hexMLST,CAMP1578,
CI_0136,hexMLST,CAMP0972,24
CI_0136,hexMLST,CAMP0471,
CI_0136,hexMLST,CAMP0374,1
CI_0136,hexMLST,CAMP0273,
CI_0136,hexMLST,CAMP1311,13
CI_0136,hexMLST,CAMP1313,7
CI_0136,hexMLST,CAMP0775,24
CI_0136,hexMLST,CAMP1322,
CI_0136,hexMLST,CAMP1319,14
CI_0136,hexMLST,CAMP1567,1
CI_0136,hexMLST,CAMP1085,35
CI_0136,hexMLST,CAMP0572,1
CI_0136,hexMLST,CAMP0867,
CI_0136,hexMLST,CAMP1568,1
CI_0136,hexMLST,CAMP0881,
CI_0136,hexMLST,CAMP0015,
CI_0136,hexMLST,CAMP1301,1
CI_0136,hexMLST,CAMP1158,1
CI_0136,hexMLST,CAMP0950,1
CI_0136,hexMLST,CAMP1411,1
CI_0136,hexMLST,CAMP1416,1
CI_0136,hexMLST,CAMP0540,14
CI_0136,hexMLST,CAMP1022,11
CI_0136,hexMLST,CAMP0319,21
CI_0136,hexMLST,CAMP0792,23
CI_0136,hexMLST,CAMP0791,13
CI_0136,hexMLST,CAMP1541,1
CI_0136,hexMLST,CAMP0556,1
CI_0136,hexMLST,CAMP0351,1
CI_0136,hexMLST,CAMP0496,36
CI_0136,hexMLST,CAMP1384,1
CI_0136,hexMLST,CAMP1280,1
CI_0136,hexMLST,CAMP0565,11
CI_0136,hexMLST,CAMP0138,41
CI_0136,hexMLST,CAMP1208,25
CI_0136,hexMLST,CAMP1430,1
CI_0136,hexMLST,CAMP1432,1
CI_0136,hexMLST,CAMP1019,1
CI_0136,hexMLST,CAMP1537,1
CI_0136,hexMLST,CAMP0182,27
CI_0136,hexMLST,CAMP0028,19
CI_0136,hexMLST,CAMP0024,
CI_0136,hexMLST,CAMP1124,1
CI_0136,hexMLST,CAMP0338,1
CI_0136,hexMLST,CAMP1211,
CI_0136,hexMLST,CAMP1042,1
CI_0136,hexMLST,CAMP1048,1
CI_0136,hexMLST,CAMP0104,1
CI_0136,hexMLST,CAMP1355,
CI_0136,hexMLST,CAMP0100,
CI_0136,hexMLST,CAMP1357,1
CI_0136,hexMLST,CAMP0111,29
CI_0136,hexMLST,CAMP1529,24
CI_0136,hexMLST,CAMP0532,1
CI_0136,hexMLST,CAMP0633,
CI_0136,hexMLST,CAMP0535,24
CI_0136,hexMLST,CAMP0905,
CI_0136,hexMLST,CAMP1116,1
CI_0136,hexMLST,CAMP1262,1
CI_0136,hexMLST,CAMP1053,31
CI_0136,hexMLST,CAMP0059,1
CI_0136,hexMLST,CAMP1198,26
CI_0136,hexMLST,CAMP0399,
CI_0136,hexMLST,CAMP0117,25
CI_0136,hexMLST,CAMP0502,124
CI_0136,hexMLST,CAMP0052,1
CI_0136,hexMLST,CAMP0501,38
CI_0136,hexMLST,CAMP1197,18
CI_0136,hexMLST,CAMP0504,62
CI_0136,hexMLST,CAMP0505,24
CI_0136,hexMLST,CAMP0918,
CI_0136,hexMLST,CAMP0626,42
CI_0136,hexMLST,CAMP0857,
CI_0136,hexMLST,CAMP1294,1
CI_0136,hexMLST,CAMP1104,
CI_0136,hexMLST,CAMP0597,
CI_0136,hexMLST,CAMP1100,
CI_0136,hexMLST,CAMP1581,1
CI_0136,hexMLST,CAMP0455,1
CI_0136,hexMLST,CAMP1275,1
CI_0136,hexMLST,CAMP0355,
CI_0136,hexMLST,CAMP1185,28
CI_0136,hexMLST,CAMP0041,6
CI_0136,hexMLST,CAMP1186,
CI_0136,hexMLST,CAMP1372,26
CI_0136,hexMLST,CAMP0757,1
CI_0136,hexMLST,CAMP0755,64
CI_0136,hexMLST,CAMP1502,24
CI_0136,hexMLST,CAMP0969,30
CI_0136,hexMLST,CAMP1508,1
CI_0136,hexMLST,CAMP0614,24
CI_0136,hexMLST,CAMP0967,23
CI_0136,hexMLST,CAMP1503,1
CI_0136,hexMLST,CAMP0847,1
CE_R_10_0273,hexMLST,CAMP1074,
CE_R_10_0273,hexMLST,CAMP0367,1
CE_R_10_0273,hexMLST,CAMP0768,1
CE_R_10_0273,hexMLST,CAMP1364,
CE_R_10_0273,hexMLST,CAMP1571,1
CE_R_10_0273,hexMLST,CAMP1578,
CE_R_10_0273,hexMLST,CAMP0972,24
CE_R_10_0273,hexMLST,CAMP0471,
CE_R_10_0273,hexMLST,CAMP0374,1
CE_R_10_0273,hexMLST,CAMP0273,1
CE_R_10_0273,hexMLST,CAMP1311,13
CE_R_10_0273,hexMLST,CAMP1313,7
CE_R_10_0273,hexMLST,CAMP0775,24
CE_R_10_0273,hexMLST,CAMP1322,28
CE_R_10_0273,hexMLST,CAMP1319,14
CE_R_10_0273,hexMLST,CAMP1567,1
CE_R_10_0273,hexMLST,CAMP1085,1
CE_R_10_0273,hexMLST,CAMP0572,41
CE_R_10_0273,hexMLST,CAMP0867,1
CE_R_10_0273,hexMLST,CAMP1568,1
CE_R_10_0273,hexMLST,CAMP0881,26
CE_R_10_0273,hexMLST,CAMP0015,
CE_R_10_0273,hexMLST,CAMP1301,1
CE_R_10_0273,hexMLST,CAMP1158,1
CE_R_10_0273,hexMLST,CAMP0950,1
CE_R_10_0273,hexMLST,CAMP1411,1
CE_R_10_0273,hexMLST,CAMP1416,1
CE_R_10_0273,hexMLST,CAMP0540,14
CE_R_10_0273,hexMLST,CAMP1022,11
CE_R_10_0273,hexMLST,CAMP0319,21
CE_R_10_0273,hexMLST,CAMP0792,23
CE_R_10_0273,hexMLST,CAMP0791,13
CE_R_10_0273,hexMLST,CAMP1541,1
CE_R_10_0273,hexMLST,CAMP0556,1
CE_R_10_0273,hexMLST,CAMP0351,1
CE_R_10_0273,hexMLST,CAMP0496,36
CE_R_10_0273,hexMLST,CAMP1384,1
CE_R_10_0273,hexMLST,CAMP1280,
CE_R_10_0273,hexMLST,CAMP0565,1
CE_R_10_0273,hexMLST,CAMP0138,41
CE_R_10_0273,hexMLST,CAMP1208,1
CE_R_10_0273,hexMLST,CAMP1430,1
CE_R_10_0273,hexMLST,CAMP1432,1
CE_R_10_0273,hexMLST,CAMP1019,1
CE_R_10_0273,hexMLST,CAMP1537,1
CE_R_10_0273,hexMLST,CAMP0182,2
CE_R_10_0273,hexMLST,CAMP0028,19
CE_R_10_0273,hexMLST,CAMP0024,
CE_R_10_0273,hexMLST,CAMP1124,1
CE_R_10_0273,hexMLST,CAMP0338,1
CE_R_10_0273,hexMLST,CAMP1211,45
CE_R_10_0273,hexMLST,CAMP1042,1
CE_R_10_0273,hexMLST,CAMP1048,1
CE_R_10_0273,hexMLST,CAMP0104,1
CE_R_10_0273,hexMLST,CAMP1355,112
CE_R_10_0273,hexMLST,CAMP0100,
CE_R_10_0273,hexMLST,CAMP1357,120
CE_R_10_0273,hexMLST,CAMP0111,
CE_R_10_0273,hexMLST,CAMP1529,24
CE_R_10_0273,hexMLST,CAMP0532,1
CE_R_10_0273,hexMLST,CAMP0633,
CE_R_10_0273,hexMLST,CAMP0535,24
CE_R_10_0273,hexMLST,CAMP0905,38
CE_R_10_0273,hexMLST,CAMP1116,1
CE_R_10_0273,hexMLST,CAMP1262,
CE_R_10_0273,hexMLST,CAMP1053,31
CE_R_10_0273,hexMLST,CAMP0059,1
CE_R_10_0273,hexMLST,CAMP1198,36
CE_R_10_0273,hexMLST,CAMP0399,
CE_R_10_0273,hexMLST,CAMP0117,25
CE_R_10_0273,hexMLST,CAMP0502,124
CE_R_10_0273,hexMLST,CAMP0052,1
CE_R_10_0273,hexMLST,CAMP0501,38
CE_R_10_0273,hexMLST,CAMP1197,25
CE_R_10_0273,hexMLST,CAMP0504,62
CE_R_10_0273,hexMLST,CAMP0505,24
CE_R_10_0273,hexMLST,CAMP0918,
CE_R_10_0273,hexMLST,CAMP0626,42
CE_R_10_0273,hexMLST,CAMP0857,
CE_R_10_0273,hexMLST,CAMP1294,1
CE_R_10_0273,hexMLST,CAMP1104,
CE_R_10_0273,hexMLST,CAMP0597,
CE_R_10_0273,hexMLST,CAMP1100,
CE_R_10_0273,hexMLST,CAMP1581,1
CE_R_10_0273,hexMLST,CAMP0455,
CE_R_10_0273,hexMLST,CAMP1275,12
CE_R_10_0273,hexMLST,CAMP0355,
CE_R_10_0273,hexMLST,CAMP1185,1
CE_R_10_0273,hexMLST,CAMP0041,
CE_R_10_0273,hexMLST,CAMP1186,1
CE_R_10_0273,hexMLST,CAMP1372,26
CE_R_10_0273,hexMLST,CAMP0757,1
CE_R_10_0273,hexMLST,CAMP0755,64
CE_R_10_0273,hexMLST,CAMP1502,24
CE_R_10_0273,hexMLST,CAMP0969,30
CE_R_10_0273,hexMLST,CAMP1508,1
CE_R_10_0273,hexMLST,CAMP0614,34
CE_R_10_0273,hexMLST,CAMP0967,
CE_R_10_0273,hexMLST,CAMP1503,1
CE_R_10_0273,hexMLST,CAMP0847,1
CI_1415,hexMLST,CAMP1074,22
CI_1415,hexMLST,CAMP0367,17
CI_1415,hexMLST,CAMP0768,18
CI_1415,hexMLST,CAMP1364,
CI_1415,hexMLST,CAMP1571,
CI_1415,hexMLST,CAMP1578,17
CI_1415,hexMLST,CAMP0972,19
CI_1415,hexMLST,CAMP0471,18
CI_1415,hexMLST,CAMP0374,
CI_1415,hexMLST,CAMP0273,19
CI_1415,hexMLST,CAMP1311,20
CI_1415,hexMLST,CAMP1313,14
CI_1415,hexMLST,CAMP0775,18
CI_1415,hexMLST,CAMP1322,
CI_1415,hexMLST,CAMP1319,20
CI_1415,hexMLST,CAMP1567,1
CI_1415,hexMLST,CAMP1085,18
CI_1415,hexMLST,CAMP0572,5
CI_1415,hexMLST,CAMP0867,83
CI_1415,hexMLST,CAMP1568,19
CI_1415,hexMLST,CAMP0881,19
CI_1415,hexMLST,CAMP0015,17
CI_1415,hexMLST,CAMP1301,19
CI_1415,hexMLST,CAMP1158,19
CI_1415,hexMLST,CAMP0950,100
CI_1415,hexMLST,CAMP1411,20
CI_1415,hexMLST,CAMP1416,
CI_1415,hexMLST,CAMP0540,
CI_1415,hexMLST,CAMP1022,5
CI_1415,hexMLST,CAMP0319,27
CI_1415,hexMLST,CAMP0792,44
CI_1415,hexMLST,CAMP0791,78
CI_1415,hexMLST,CAMP1541,19
CI_1415,hexMLST,CAMP0556,18
CI_1415,hexMLST,CAMP0351,20
CI_1415,hexMLST,CAMP0496,1
CI_1415,hexMLST,CAMP1384,49
CI_1415,hexMLST,CAMP1280,20
CI_1415,hexMLST,CAMP0565,
CI_1415,hexMLST,CAMP0138,113
CI_1415,hexMLST,CAMP1208,
CI_1415,hexMLST,CAMP1430,25
CI_1415,hexMLST,CAMP1432,23
CI_1415,hexMLST,CAMP1019,18
CI_1415,hexMLST,CAMP1537,79
CI_1415,hexMLST,CAMP0182,23
CI_1415,hexMLST,CAMP0028,16
CI_1415,hexMLST,CAMP0024,
CI_1415,hexMLST,CAMP1124,20
CI_1415,hexMLST,CAMP0338,37
CI_1415,hexMLST,CAMP1211,20
CI_1415,hexMLST,CAMP1042,19
CI_1415,hexMLST,CAMP1048,1
CI_1415,hexMLST,CAMP0104,14
CI_1415,hexMLST,CAMP1355,8
CI_1415,hexMLST,CAMP0100,14
CI_1415,hexMLST,CAMP1357,20
CI_1415,hexMLST,CAMP0111,
CI_1415,hexMLST,CAMP1529,19
CI_1415,hexMLST,CAMP0532,19
CI_1415,hexMLST,CAMP0633,14
CI_1415,hexMLST,CAMP0535,17
CI_1415,hexMLST,CAMP0905,
CI_1415,hexMLST,CAMP1116,21
CI_1415,hexMLST,CAMP1262,20
CI_1415,hexMLST,CAMP1053,18
CI_1415,hexMLST,CAMP0059,
CI_1415,hexMLST,CAMP1198,20
CI_1415,hexMLST,CAMP0399,19
CI_1415,hexMLST,CAMP0117,73
CI_1415,hexMLST,CAMP0502,110
CI_1415,hexMLST,CAMP0052,13
CI_1415,hexMLST,CAMP0501,38
CI_1415,hexMLST,CAMP1197,14
CI_1415,hexMLST,CAMP0504,20
CI_1415,hexMLST,CAMP0505,
CI_1415,hexMLST,CAMP0918,
CI_1415,hexMLST,CAMP0626,20
CI_1415,hexMLST,CAMP0857,20
CI_1415,hexMLST,CAMP1294,39
CI_1415,hexMLST,CAMP1104,5
CI_1415,hexMLST,CAMP0597,14
CI_1415,hexMLST,CAMP1100,47
CI_1415,hexMLST,CAMP1581,1
CI_1415,hexMLST,CAMP0455,20
CI_1415,hexMLST,CAMP1275,18
CI_1415,hexMLST,CAMP0355,16
CI_1415,hexMLST,CAMP1185,21
CI_1415,hexMLST,CAMP0041,1
CI_1415,hexMLST,CAMP1186,19
CI_1415,hexMLST,CAMP1372,19
CI_1415,hexMLST,CAMP0757,
CI_1415,hexMLST,CAMP0755,14
CI_1415,hexMLST,CAMP1502,17
CI_1415,hexMLST,CAMP0969,20
CI_1415,hexMLST,CAMP1508,17
CI_1415,hexMLST,CAMP0614,21
CI_1415,hexMLST,CAMP0967,20
CI_1415,hexMLST,CAMP1503,18
CI_1415,hexMLST,CAMP0847,17
CE_R_11_0240,hexMLST,CAMP1074,2
CE_R_11_0240,hexMLST,CAMP0367,20
CE_R_11_0240,hexMLST,CAMP0768,5
CE_R_11_0240,hexMLST,CAMP1364,26
CE_R_11_0240,hexMLST,CAMP1571,5
CE_R_11_0240,hexMLST,CAMP1578,5
CE_R_11_0240,hexMLST,CAMP0972,4
CE_R_11_0240,hexMLST,CAMP0471,5
CE_R_11_0240,hexMLST,CAMP0374,5
CE_R_11_0240,hexMLST,CAMP0273,
CE_R_11_0240,hexMLST,CAMP1311,26
CE_R_11_0240,hexMLST,CAMP1313,22
CE_R_11_0240,hexMLST,CAMP0775,
CE_R_11_0240,hexMLST,CAMP1322,26
CE_R_11_0240,hexMLST,CAMP1319,27
CE_R_11_0240,hexMLST,CAMP1567,5
CE_R_11_0240,hexMLST,CAMP1085,22
CE_R_11_0240,hexMLST,CAMP0572,20
CE_R_11_0240,hexMLST,CAMP0867,
CE_R_11_0240,hexMLST,CAMP1568,5
CE_R_11_0240,hexMLST,CAMP0881,4
CE_R_11_0240,hexMLST,CAMP0015,31
CE_R_11_0240,hexMLST,CAMP1301,5
CE_R_11_0240,hexMLST,CAMP1158,
CE_R_11_0240,hexMLST,CAMP0950,6
CE_R_11_0240,hexMLST,CAMP1411,5
CE_R_11_0240,hexMLST,CAMP1416,20
CE_R_11_0240,hexMLST,CAMP0540,21
CE_R_11_0240,hexMLST,CAMP1022,2
CE_R_11_0240,hexMLST,CAMP0319,5
CE_R_11_0240,hexMLST,CAMP0792,
CE_R_11_0240,hexMLST,CAMP0791,25
CE_R_11_0240,hexMLST,CAMP1541,5
CE_R_11_0240,hexMLST,CAMP0556,5
CE_R_11_0240,hexMLST,CAMP0351,5
CE_R_11_0240,hexMLST,CAMP0496,23
CE_R_11_0240,hexMLST,CAMP1384,5
CE_R_11_0240,hexMLST,CAMP1280,5
CE_R_11_0240,hexMLST,CAMP0565,22
CE_R_11_0240,hexMLST,CAMP0138,24
CE_R_11_0240,hexMLST,CAMP1208,23
CE_R_11_0240,hexMLST,CAMP1430,22
CE_R_11_0240,hexMLST,CAMP1432,22
CE_R_11_0240,hexMLST,CAMP1019,21
CE_R_11_0240,hexMLST,CAMP1537,5
CE_R_11_0240,hexMLST,CAMP0182,2
CE_R_11_0240,hexMLST,CAMP0028,79
CE_R_11_0240,hexMLST,CAMP0024,115
CE_R_11_0240,hexMLST,CAMP1124,24
CE_R_11_0240,hexMLST,CAMP0338,
CE_R_11_0240,hexMLST,CAMP1211,24
CE_R_11_0240,hexMLST,CAMP1042,5
CE_R_11_0240,hexMLST,CAMP1048,4
CE_R_11_0240,hexMLST,CAMP0104,45
CE_R_11_0240,hexMLST,CAMP1355,43
CE_R_11_0240,hexMLST,CAMP0100,23
CE_R_11_0240,hexMLST,CAMP1357,46
CE_R_11_0240,hexMLST,CAMP0111,22
CE_R_11_0240,hexMLST,CAMP1529,23
CE_R_11_0240,hexMLST,CAMP0532,23
CE_R_11_0240,hexMLST,CAMP0633,5
CE_R_11_0240,hexMLST,CAMP0535,5
CE_R_11_0240,hexMLST,CAMP0905,5
CE_R_11_0240,hexMLST,CAMP1116,
CE_R_11_0240,hexMLST,CAMP1262,23
CE_R_11_0240,hexMLST,CAMP1053,
CE_R_11_0240,hexMLST,CAMP0059,2
CE_R_11_0240,hexMLST,CAMP1198,5
CE_R_11_0240,hexMLST,CAMP0399,5
CE_R_11_0240,hexMLST,CAMP0117,49
CE_R_11_0240,hexMLST,CAMP0502,28
CE_R_11_0240,hexMLST,CAMP0052,2
CE_R_11_0240,hexMLST,CAMP0501,25
CE_R_11_0240,hexMLST,CAMP1197,3
CE_R_11_0240,hexMLST,CAMP0504,25
CE_R_11_0240,hexMLST,CAMP0505,21
CE_R_11_0240,hexMLST,CAMP0918,26
CE_R_11_0240,hexMLST,CAMP0626,57
CE_R_11_0240,hexMLST,CAMP0857,24
CE_R_11_0240,hexMLST,CAMP1294,5
CE_R_11_0240,hexMLST,CAMP1104,3
CE_R_11_0240,hexMLST,CAMP0597,5
CE_R_11_0240,hexMLST,CAMP1100,
CE_R_11_0240,hexMLST,CAMP1581,5
CE_R_11_0240,hexMLST,CAMP0455,
CE_R_11_0240,hexMLST,CAMP1275,3
CE_R_11_0240,hexMLST,CAMP0355,4
CE_R_11_0240,hexMLST,CAMP1185,5
CE_R_11_0240,hexMLST,CAMP0041,2
CE_R_11_0240,hexMLST,CAMP1186,5
CE_R_11_0240,hexMLST,CAMP1372,5
CE_R_11_0240,hexMLST,CAMP0757,29
CE_R_11_0240,hexMLST,CAMP0755,19
CE_R_11_0240,hexMLST,CAMP1502,5
CE_R_11_0240,hexMLST,CAMP0969,28
CE_R_11_0240,hexMLST,CAMP1508,5
CE_R_11_0240,hexMLST,CAMP0614,5
CE_R_11_0240,hexMLST,CAMP0967,5
CE_R_11_0240,hexMLST,CAMP1503,4
CE_R_11_0240,hexMLST,CAMP0847,4
CE_M_10_1037,hexMLST,CAMP1074,
CE_M_10_1037,hexMLST,CAMP0367,5
CE_M_10_1037,hexMLST,CAMP0768,3
CE_M_10_1037,hexMLST,CAMP1364,
CE_M_10_1037,hexMLST,CAMP1571,
CE_M_10_1037,hexMLST,CAMP1578,
CE_M_10_1037,hexMLST,CAMP0972,71
CE_M_10_1037,hexMLST,CAMP0471,6
CE_M_10_1037,hexMLST,CAMP0374,6
CE_M_10_1037,hexMLST,CAMP0273,60
CE_M_10_1037,hexMLST,CAMP1311,55
CE_M_10_1037,hexMLST,CAMP1313,2
CE_M_10_1037,hexMLST,CAMP0775,60
CE_M_10_1037,hexMLST,CAMP1322,
CE_M_10_1037,hexMLST,CAMP1319,6
CE_M_10_1037,hexMLST,CAMP1567,48
CE_M_10_1037,hexMLST,CAMP1085,
CE_M_10_1037,hexMLST,CAMP0572,
CE_M_10_1037,hexMLST,CAMP0867,45
CE_M_10_1037,hexMLST,CAMP1568,48
CE_M_10_1037,hexMLST,CAMP0881,63
CE_M_10_1037,hexMLST,CAMP0015,
CE_M_10_1037,hexMLST,CAMP1301,3
CE_M_10_1037,hexMLST,CAMP1158,58
CE_M_10_1037,hexMLST,CAMP0950,170
CE_M_10_1037,hexMLST,CAMP1411,15
CE_M_10_1037,hexMLST,CAMP1416,6
CE_M_10_1037,hexMLST,CAMP0540,67
CE_M_10_1037,hexMLST,CAMP1022,
CE_M_10_1037,hexMLST,CAMP0319,14
CE_M_10_1037,hexMLST,CAMP0792,
CE_M_10_1037,hexMLST,CAMP0791,53
CE_M_10_1037,hexMLST,CAMP1541,18
CE_M_10_1037,hexMLST,CAMP0556,3
CE_M_10_1037,hexMLST,CAMP0351,56
CE_M_10_1037,hexMLST,CAMP0496,56
CE_M_10_1037,hexMLST,CAMP1384,
CE_M_10_1037,hexMLST,CAMP1280,
CE_M_10_1037,hexMLST,CAMP0565,
CE_M_10_1037,hexMLST,CAMP0138,23
CE_M_10_1037,hexMLST,CAMP1208,55
CE_M_10_1037,hexMLST,CAMP1430,56
CE_M_10_1037,hexMLST,CAMP1432,55
CE_M_10_1037,hexMLST,CAMP1019,69
CE_M_10_1037,hexMLST,CAMP1537,67
CE_M_10_1037,hexMLST,CAMP0182,
CE_M_10_1037,hexMLST,CAMP0028,38
CE_M_10_1037,hexMLST,CAMP0024,4
CE_M_10_1037,hexMLST,CAMP1124,81
CE_M_10_1037,hexMLST,CAMP0338,27
CE_M_10_1037,hexMLST,CAMP1211,79
CE_M_10_1037,hexMLST,CAMP1042,
CE_M_10_1037,hexMLST,CAMP1048,3
CE_M_10_1037,hexMLST,CAMP0104,70
CE_M_10_1037,hexMLST,CAMP1355,
CE_M_10_1037,hexMLST,CAMP0100,6
CE_M_10_1037,hexMLST,CAMP1357,
CE_M_10_1037,hexMLST,CAMP0111,
CE_M_10_1037,hexMLST,CAMP1529,64
CE_M_10_1037,hexMLST,CAMP0532,3
CE_M_10_1037,hexMLST,CAMP0633,6
CE_M_10_1037,hexMLST,CAMP0535,48
CE_M_10_1037,hexMLST,CAMP0905,48
CE_M_10_1037,hexMLST,CAMP1116,
CE_M_10_1037,hexMLST,CAMP1262,
CE_M_10_1037,hexMLST,CAMP1053,
CE_M_10_1037,hexMLST,CAMP0059,99
CE_M_10_1037,hexMLST,CAMP1198,
CE_M_10_1037,hexMLST,CAMP0399,3
CE_M_10_1037,hexMLST,CAMP0117,68
CE_M_10_1037,hexMLST,CAMP0502,
CE_M_10_1037,hexMLST,CAMP0052,
CE_M_10_1037,hexMLST,CAMP0501,54
CE_M_10_1037,hexMLST,CAMP1197,43
CE_M_10_1037,hexMLST,CAMP0504,6
CE_M_10_1037,hexMLST,CAMP0505,
CE_M_10_1037,hexMLST,CAMP0918,16
CE_M_10_1037,hexMLST,CAMP0626,
CE_M_10_1037,hexMLST,CAMP0857,
CE_M_10_1037,hexMLST,CAMP1294,
CE_M_10_1037,hexMLST,CAMP1104,37
CE_M_10_1037,hexMLST,CAMP0597,58
CE_M_10_1037,hexMLST,CAMP1100,18
CE_M_10_1037,hexMLST,CAMP1581,42
CE_M_10_1037,hexMLST,CAMP0455,58
CE_M_10_1037,hexMLST,CAMP1275,63
CE_M_10_1037,hexMLST,CAMP0355,11
CE_M_10_1037,hexMLST,CAMP1185,
CE_M_10_1037,hexMLST,CAMP0041,35
CE_M_10_1037,hexMLST,CAMP1186,18
CE_M_10_1037,hexMLST,CAMP1372,56
CE_M_10_1037,hexMLST,CAMP0757,64
CE_M_10_1037,hexMLST,CAMP0755,23
CE_M_10_1037,hexMLST,CAMP1502,3
CE_M_10_1037,hexMLST,CAMP0969,
CE_M_10_1037,hexMLST,CAMP1508,3
CE_M_10_1037,hexMLST,CAMP0614,49
CE_M_10_1037,hexMLST,CAMP0967,
CE_M_10_1037,hexMLST,CAMP1503,5
CE_M_10_1037,hexMLST,CAMP0847,14
CE_R2_11_0374,hexMLST,CAMP1074,2
CE_R2_11_0374,hexMLST,CAMP0367,20
CE_R2_11_0374,hexMLST,CAMP0768,5
CE_R2_11_0374,hexMLST,CAMP1364,26
CE_R2_11_0374,hexMLST,CAMP1571,5
CE_R2_11_0374,hexMLST,CAMP1578,5
CE_R2_11_0374,hexMLST,CAMP0972,4
CE_R2_11_0374,hexMLST,CAMP0471,5
CE_R2_11_0374,hexMLST,CAMP0374,5
CE_R2_11_0374,hexMLST,CAMP0273,
CE_R2_11_0374,hexMLST,CAMP1311,26
CE_R2_11_0374,hexMLST,CAMP1313,22
CE_R2_11_0374,hexMLST,CAMP0775,
CE_R2_11_0374,hexMLST,CAMP1322,26
CE_R2_11_0374,hexMLST,CAMP1319,27
CE_R2_11_0374,hexMLST,CAMP1567,5
CE_R2_11_0374,hexMLST,CAMP1085,22
CE_R2_11_0374,hexMLST,CAMP0572,20
CE_R2_11_0374,hexMLST,CAMP0867,
CE_R2_11_0374,hexMLST,CAMP1568,
CE_R2_11_0374,hexMLST,CAMP0881,4
CE_R2_11_0374,hexMLST,CAMP0015,31
CE_R2_11_0374,hexMLST,CAMP1301,5
CE_R2_11_0374,hexMLST,CAMP1158,
CE_R2_11_0374,hexMLST,CAMP0950,6
CE_R2_11_0374,hexMLST,CAMP1411,5
CE_R2_11_0374,hexMLST,CAMP1416,20
CE_R2_11_0374,hexMLST,CAMP0540,21
CE_R2_11_0374,hexMLST,CAMP1022,2
CE_R2_11_0374,hexMLST,CAMP0319,5
CE_R2_11_0374,hexMLST,CAMP0792,
CE_R2_11_0374,hexMLST,CAMP0791,25
CE_R2_11_0374,hexMLST,CAMP1541,5
CE_R2_11_0374,hexMLST,CAMP0556,5
CE_R2_11_0374,hexMLST,CAMP0351,5
CE_R2_11_0374,hexMLST,CAMP0496,23
CE_R2_11_0374,hexMLST,CAMP1384,5
CE_R2_11_0374,hexMLST,CAMP1280,5
CE_R2_11_0374,hexMLST,CAMP0565,22
CE_R2_11_0374,hexMLST,CAMP0138,24
CE_R2_11_0374,hexMLST,CAMP1208,23
CE_R2_11_0374,hexMLST,CAMP1430,22
CE_R2_11_0374,hexMLST,CAMP1432,22
CE_R2_11_0374,hexMLST,CAMP1019,21
CE_R2_11_0374,hexMLST,CAMP1537,5
CE_R2_11_0374,hexMLST,CAMP0182,2
CE_R2_11_0374,hexMLST,CAMP0028,79
CE_R2_11_0374,hexMLST,CAMP0024,115
CE_R2_11_0374,hexMLST,CAMP1124,24
CE_R2_11_0374,hexMLST,CAMP0338,
CE_R2_11_0374,hexMLST,CAMP1211,24
CE_R2_11_0374,hexMLST,CAMP1042,5
CE_R2_11_0374,hexMLST,CAMP1048,4
CE_R2_11_0374,hexMLST,CAMP0104,45
CE_R2_11_0374,hexMLST,CAMP1355,43
CE_R2_11_0374,hexMLST,CAMP0100,23
CE_R2_11_0374,hexMLST,CAMP1357,46
CE_R2_11_0374,hexMLST,CAMP0111,22
CE_R2_11_0374,hexMLST,CAMP1529,23
CE_R2_11_0374,hexMLST,CAMP0532,23
CE_R2_11_0374,hexMLST,CAMP0633,5
CE_R2_11_0374,hexMLST,CAMP0535,5
CE_R2_11_0374,hexMLST,CAMP0905,5
CE_R2_11_0374,hexMLST,CAMP1116,
CE_R2_11_0374,hexMLST,CAMP1262,23
CE_R2_11_0374,hexMLST,CAMP1053,
CE_R2_11_0374,hexMLST,CAMP0059,2
CE_R2_11_0374,hexMLST,CAMP1198,5
CE_R2_11_0374,hexMLST,CAMP0399,5
CE_R2_11_0374,hexMLST,CAMP0117,49
CE_R2_11_0374,hexMLST,CAMP0502,
CE_R2_11_0374,hexMLST,CAMP0052,2
CE_R2_11_0374,hexMLST,CAMP0501,25
CE_R2_11_0374,hexMLST,CAMP1197,3
CE_R2_11_0374,hexMLST,CAMP0504,25
CE_R2_11_0374,hexMLST,CAMP0505,21
CE_R2_11_0374,hexMLST,CAMP0918,26
CE_R2_11_0374,hexMLST,CAMP0626,57
CE_R2_11_0374,hexMLST,CAMP0857,24
CE_R2_11_0374,hexMLST,CAMP1294,5
CE_R2_11_0374,hexMLST,CAMP1104,3
CE_R2_11_0374,hexMLST,CAMP0597,5
CE_R2_11_0374,hexMLST,CAMP1100,
CE_R2_11_0374,hexMLST,CAMP1581,5
CE_R2_11_0374,hexMLST,CAMP0455,
CE_R2_11_0374,hexMLST,CAMP1275,3
CE_R2_11_0374,hexMLST,CAMP0355,4
CE_R2_11_0374,hexMLST,CAMP1185,5
